bus	device	latitude	longitude	updated
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:11:25.087Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:11:27.011Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:11:29.036Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:11:31.030Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:11:33.006Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:11:35.105Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:11:37.054Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:11:39.055Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:11:41.056Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:11:43.064Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:11:45.066Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:11:47.089Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:11:49.113Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:11:51.086Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:11:53.098Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:11:55.117Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:11:56.132Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:11:58.126Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:12:00.130Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:12:02.193Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:12:04.101Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:12:06.164Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:12:08.215Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:12:10.140Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:12:12.119Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:12:14.264Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:12:18.081Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:12:18.528Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:12:20.415Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:12:22.395Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:12:24.331Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:12:28.030Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:12:28.418Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:12:30.251Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:12:32.433Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:12:34.264Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:12:36.270Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:12:38.289Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:12:40.301Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:12:42.280Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:12:44.489Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:12:46.516Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:12:48.316Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:12:50.297Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:12:52.294Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:12:54.308Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:12:56.301Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:12:58.300Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:13:00.453Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:13:02.319Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:13:04.344Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:13:06.357Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:13:08.319Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:13:10.356Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:13:12.361Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:13:14.733Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:13:16.479Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:13:18.416Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:13:20.428Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:13:22.379Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:13:24.375Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:13:26.535Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:13:28.413Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:13:30.381Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:13:32.391Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:13:34.382Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:13:36.382Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:13:38.436Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:13:40.417Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:13:42.468Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:13:44.411Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:13:46.412Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:13:48.456Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:13:50.448Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:13:52.419Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:13:54.424Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:13:56.426Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:13:58.441Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:14:00.517Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:14:02.449Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:14:04.451Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:14:06.450Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:14:08.474Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:14:10.988Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:14:12.501Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:14:14.779Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:14:16.482Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:14:18.487Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:14:20.482Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:14:22.508Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:14:24.489Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:14:26.500Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:14:28.532Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:14:30.522Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:14:32.750Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:14:34.594Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:14:36.572Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:14:38.582Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:14:40.583Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:14:42.573Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:14:44.570Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:14:46.565Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:14:48.586Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:14:50.601Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:14:52.591Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:14:54.617Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:14:56.657Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:14:58.605Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:15:00.626Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:15:02.597Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:15:04.635Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:15:06.624Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:15:08.808Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:15:10.731Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:15:12.762Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:15:14.743Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:15:16.819Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:15:20.127Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:15:20.774Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:15:22.740Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:15:24.781Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:15:26.783Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:15:28.743Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:15:30.741Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:15:32.753Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:15:34.744Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:15:36.781Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:15:38.749Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:15:40.765Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:15:42.761Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:15:44.776Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:15:46.774Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:15:48.885Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:15:51.208Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:15:52.853Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:15:54.826Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:15:56.819Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:15:58.821Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:16:00.840Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:16:02.842Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:16:04.830Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:16:06.888Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:16:08.842Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:16:10.909Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:16:12.922Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:16:14.857Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:16:16.842Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:16:19.004Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:16:20.984Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:16:22.985Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:16:24.979Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:16:26.986Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:16:29.010Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:16:31.005Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:16:33.015Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:16:35.000Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:16:37.013Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:16:39.014Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:16:41.006Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:16:43.048Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:16:45.061Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:16:47.010Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:16:49.072Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:16:51.056Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:16:53.057Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:16:55.045Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:16:57.047Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:16:59.069Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:17:01.091Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:17:03.114Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:17:05.146Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:17:07.117Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:17:09.065Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:17:11.340Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:17:13.099Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:17:15.086Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:17:17.093Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:17:19.079Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:17:21.090Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:17:22.128Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:17:24.249Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:17:26.231Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:17:28.254Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:17:30.262Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:17:32.241Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:17:34.258Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:17:36.256Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:17:38.276Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:17:40.386Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:17:42.267Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:17:44.274Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:17:46.589Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:17:48.280Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:17:50.279Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:17:52.313Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:17:54.288Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:17:56.319Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:17:58.288Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:18:00.379Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:18:02.318Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:18:04.368Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:18:06.298Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:18:08.323Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:18:10.305Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:18:12.329Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:18:14.318Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:18:16.351Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:18:18.322Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:18:20.364Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:18:22.359Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:18:25.131Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:18:26.367Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:18:28.397Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:18:30.364Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:18:32.377Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:18:34.388Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:18:36.419Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:18:38.386Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:18:40.436Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:18:42.823Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:18:44.406Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:18:46.434Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:18:48.422Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:18:50.425Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:18:52.656Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:18:54.407Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:18:56.424Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:18:58.418Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:19:00.435Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:19:02.419Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:19:04.452Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:19:06.455Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:19:08.446Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:19:10.462Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:19:12.462Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:19:14.539Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:19:16.474Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:19:18.528Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:19:20.474Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:19:22.472Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:19:24.470Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:19:26.520Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:19:28.507Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:19:30.504Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:19:32.492Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:19:34.513Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:19:36.508Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:19:38.504Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:19:40.492Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:19:42.512Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:19:44.504Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:19:46.537Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:19:48.518Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:19:50.529Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:19:52.575Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:19:54.541Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:19:56.537Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:19:58.560Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:20:00.812Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:20:02.619Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:20:04.565Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:20:06.622Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:20:08.574Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:20:10.612Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:20:13.038Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:20:14.620Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:20:16.612Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:20:18.576Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:20:20.614Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:20:22.591Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:20:24.592Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:20:26.602Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:20:28.636Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:20:30.650Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:20:32.629Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:20:34.644Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:20:36.622Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:20:39.153Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:20:40.659Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:20:42.644Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:20:44.668Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:20:46.642Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:20:48.683Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:20:50.686Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:20:52.686Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:20:54.699Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:20:56.673Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:20:58.688Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:21:00.755Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:21:02.730Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:21:04.698Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:21:06.738Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:21:08.743Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:21:10.745Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:21:12.759Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:21:14.738Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:21:17.520Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:21:18.845Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:21:20.847Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:21:22.819Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:21:24.790Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:21:26.788Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:21:29.009Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:21:30.978Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:21:32.941Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:21:34.944Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:21:36.938Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:21:38.949Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:21:41.385Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:21:43.017Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:21:45.108Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:21:47.031Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:21:48.980Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:21:51.010Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:21:53.028Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:21:55.039Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:21:57.046Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:21:59.026Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:22:01.056Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:22:03.033Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:22:05.021Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:22:07.118Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:22:09.061Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:22:11.068Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:22:13.051Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:22:15.197Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:22:17.263Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:22:19.588Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:22:21.317Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:22:23.132Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:22:26.534Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:22:27.131Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:22:30.537Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:22:31.191Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:22:32.115Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:22:34.096Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:22:36.098Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:22:38.108Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:22:40.117Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:22:42.117Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:22:44.130Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:22:46.127Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:22:48.131Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:22:50.135Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:22:52.174Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:22:54.194Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:22:56.165Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:22:58.218Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:23:00.212Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:23:02.154Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:23:04.216Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:23:06.206Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:23:08.172Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:23:10.203Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:23:12.243Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:23:14.208Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:23:16.955Z
1	hcb	22.372279556860402	113.5754972776273	2018-06-25T03:23:18.328Z
